TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial77,3,5,2.0,0.0,10.796690819217298,0.8691066721877192,1.00223283754271,0.0,0.0,2.0,5.0,7.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,3,6,2.0,0.0,11.793034254012516,0.8101276655733193,1.082418312466415,0.0,0.0,2.0,5.0,7.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,3,7,0.0,0.0,-0.3623307519952385,-0.3618662439564507,0.1041575222218848,0.0,0.0,2.0,5.0,7.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,3,8,,,,,,,,,,,,,,,,,,,,,,,,,
Trial77,4,2,2.0,0.0,-10.384703674942829,-0.6834099510729109,-0.7024405890550903,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial77,4,3,,,,,,,,,,,,,,,,,,,,,,,,,
Trial77,4,4,2.0,0.0,-3.534955547880158,-0.455214850518843,-0.1511745421330564,0.0,0.0,2.0,5.0,7.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,4,5,2.0,0.0,9.72213772651894,0.2002690888687185,0.9157530685597752,0.0,0.0,2.0,5.0,7.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,4,6,0.0,0.0,26.763940259205164,1.5968753531177775,2.2872731508096384,0.0,0.0,2.0,5.0,7.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,4,7,0.0,0.0,19.550017182644343,1.582231187737574,1.7066983933957975,0.0,0.0,2.0,5.0,7.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,4,8,0.0,0.0,-17.77164063240124,-2.15206609920362,-1.2969394611102028,0.0,0.0,2.0,5.0,7.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,5,2,2.0,0.0,5.284675191370383,0.8083627349974744,0.5586271736015078,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial77,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
Trial77,5,4,2.0,0.0,-20.047708864176624,-1.558478493549497,-1.4801168733858994,0.0,0.0,2.0,5.0,8.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
Trial77,5,6,0.0,0.0,-4.621106167179462,-0.1968622077487242,-0.2385876772084052,0.0,0.0,2.0,5.0,8.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,5,7,0.0,0.0,2.9150858829173827,0.7424471155115245,0.3679232080441988,0.0,0.0,2.0,5.0,8.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,5,8,0.0,0.0,-8.375934774285684,-0.7466285450732174,-0.5407753612972854,0.0,0.0,2.0,5.0,8.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,6,2,1.0,1.0,-4.501888070824871,-0.0313176455918395,-0.2289930340945497,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial77,6,3,1.0,1.0,-7.792792569307307,-0.2329988961620745,-0.4938442198642528,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial77,6,4,1.0,1.0,-9.28255400008261,-0.7840427588789805,-0.6137398539176743,1.0,0.0,2.0,5.0,8.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial77,6,5,0.0,0.0,6.665108028567718,0.7592056471558588,0.6697240692956083,0.0,0.0,2.0,5.0,8.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,6,6,0.0,0.0,6.546487225054478,0.1534467954008722,0.6601774961629259,0.0,0.0,2.0,5.0,8.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,6,7,0.0,0.0,8.877507848277094,-0.0606786073777069,0.8477774634056208,0.0,0.0,2.0,5.0,8.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,6,8,0.0,0.0,22.276259835993688,1.712998852904621,1.9261057325539168,0.0,0.0,2.0,5.0,8.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,7,2,1.0,1.0,-2.9476303455144794,0.0125591218161675,-0.1039067540976659,1.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial77,7,3,1.0,1.0,-5.199512263095727,0.0951156005243058,-0.285137657747339,1.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial77,7,4,1.0,1.0,-13.470183533030468,-0.8815246124011056,-0.9507592502194864,1.0,0.0,2.0,6.0,9.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,7,5,,,,,,,,,,,,,,,,,,,,,,,,,
Trial77,7,6,,,,,,,,,,,,,,,,,,,,,,,,,
Trial77,7,7,0.0,0.0,-6.498578341381704,0.3881578474373596,-0.389686176668474,0.0,0.0,2.0,6.0,10.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,7,8,0.0,0.0,-23.06032946195556,-1.69356052053222,-1.7225718391753724,0.0,0.0,2.0,6.0,10.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,8,2,1.0,1.0,-1.3592942058163713,-0.1559072092772988,0.0239221483192547,1.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial77,8,3,1.0,1.0,3.495416641242842,0.2496222183569408,0.4146280849411147,1.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial77,8,4,1.0,1.0,5.178133353435763,0.4135496241653537,0.5500527126519179,1.0,0.0,2.0,6.0,9.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
Trial77,8,6,,,,,,,,,,,,,,,,,,,,,,,,,
Trial77,8,7,,,,,,,,,,,,,,,,,,,,,,,,,
Trial77,8,8,,,,,,,,,,,,,,,,,,,,,,,,,
Trial77,9,2,1.0,1.0,-7.461213254977799,-0.3793185106769644,-0.4671587980851122,1.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial77,9,3,,,,,,,,,,,,,,,,,,,,,,,,,
Trial77,9,4,1.0,1.0,-8.550187105673754,-0.2630136546686137,-0.5547991461298588,1.0,0.0,2.0,6.0,9.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,9,5,,,,,,,,,,,,,,,,,,,,,,,,,
Trial77,9,6,0.0,0.0,-18.89648633905931,-0.9367696993240476,-1.3874667673124126,0.0,0.0,2.0,6.0,9.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,9,7,0.0,0.0,-15.87090196785238,-0.519562696343564,-1.1439684802214438,0.0,0.0,2.0,6.0,10.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,9,8,0.0,0.0,-9.292995524450507,-0.163601652171422,-0.6145801852342944,0.0,0.0,2.0,6.0,10.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,10,2,1.0,1.0,-2.831963051607609,-0.2267968131923788,-0.0945978786927022,1.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial77,10,3,1.0,1.0,1.8690472508533773,0.1322395679192204,0.2837382758497744,1.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial77,10,4,1.0,1.0,5.585312293924805,1.2301889284945835,0.5828223737766038,1.0,0.0,2.0,6.0,9.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,10,5,0.0,0.0,-22.1849021737308,-2.415048958693778,-1.6521176660298431,0.0,0.0,2.0,6.0,9.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,10,6,0.0,0.0,6.343882125252066,0.9514833877128864,0.6438718874919959,0.0,0.0,2.0,6.0,9.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,10,7,0.0,0.0,12.615608729812497,1.491083767916367,1.148618904249003,0.0,0.0,2.0,6.0,10.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial77,10,8,0.0,0.0,-14.476698769274917,-1.6203554901132753,-1.0317633492255631,0.0,0.0,2.0,6.0,10.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
