TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial52,7,2,1.0,1.0,12.428380103994474,0.4768434004297932,1.18236574971266,1.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,7,3,1.0,1.0,7.59779128955519,0.1350844154588555,0.6574863332959731,1.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,7,4,1.0,1.0,9.495142585616687,0.7032199558622829,0.863647668750024,1.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,8,1,1.0,1.0,2.679806710122917,0.1313998476894434,0.1231107167494611,1.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,8,2,1.0,1.0,1.419701550123151,0.3509585647822596,-0.01380908462699,1.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,8,3,1.0,1.0,-11.702165045531254,-0.9171244362151596,-1.4395975227646636,1.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,8,4,1.0,1.0,-18.971226323269445,-1.8899587171978565,-2.2294351156377457,1.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,9,1,1.0,1.0,0.6397009671205389,-0.0855862891865839,-0.0985619515212526,1.0,0.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,9,2,1.0,1.0,1.0256149418676597,0.0177426464942839,-0.0566295267934764,1.0,0.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,9,3,,,,,,,,,,,,,,,,,,,,,,,,,
Trial52,9,4,1.0,1.0,-4.349264182997143,-0.6367734135148818,-0.6406501351997294,1.0,0.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,10,1,1.0,1.0,5.175985761264529,0.1928431318326318,0.3943391433376286,1.0,0.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,10,2,1.0,1.0,8.383034221255548,0.7420834365959975,0.7428088203816502,1.0,0.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,10,3,1.0,1.0,-0.3366685222245769,-0.4270104671896249,-0.2046517611615727,1.0,0.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,10,4,,,,,,,,,,,,,,,,,,,,,,,,,
Trial52,11,1,,,,,,,,,,,,,,,,,,,,,,,,,
Trial52,11,2,2.0,0.0,2.9600597843489025,0.7782874756978476,0.1535622984715523,1.0,0.0,2.0,7.0,9.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,11,3,0.0,0.0,-18.126097665906943,-2.001947976533909,-2.13760559888246,0.0,0.0,2.0,7.0,9.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,11,4,0.0,0.0,-9.315125938904028,-0.6019583474465574,-1.180227963197681,0.0,0.0,2.0,7.0,9.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,12,1,2.0,0.0,14.524876541007936,1.929273473574,1.4101656864595058,0.0,0.0,2.0,7.0,9.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,12,2,2.0,0.0,-13.38128602561963,-1.956284140907512,-1.6220465106576858,1.0,0.0,2.0,7.0,9.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,12,3,0.0,0.0,-4.11839094305761,-0.2669583807252465,-0.6155640398807765,1.0,0.0,2.0,7.0,9.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial52,12,4,0.0,0.0,3.4995701342374432,0.3979356701710624,0.2121841121837447,0.0,0.0,2.0,7.0,9.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,13,1,2.0,0.0,-12.319712393613672,-1.5688884938660033,-1.5066986369605726,0.0,0.0,2.0,7.0,10.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,13,2,,,,,,,,,,,,,,,,,,,,,,,,,
Trial52,13,3,0.0,0.0,8.684291645494193,0.9811797096856988,0.775542681014317,0.0,0.0,2.0,7.0,10.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,13,4,0.0,0.0,-0.5176496030307282,-0.4568450520131786,-0.2243167021708439,0.0,0.0,2.0,7.0,10.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,14,1,2.0,0.0,-3.552886671416972,-0.6486835012140473,-0.5541177931638872,0.0,0.0,2.0,7.0,10.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,14,2,2.0,0.0,3.9374163006210825,0.5891349866778719,0.2597593559314169,0.0,0.0,2.0,7.0,10.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,14,3,0.0,0.0,-3.662927643819056,-1.132974154645656,-0.5660745635691188,0.0,0.0,2.0,7.0,10.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,14,4,0.0,0.0,16.624203451394546,1.8593553361983408,1.6382731751983242,0.0,0.0,2.0,7.0,10.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,15,1,2.0,0.0,12.677394152052548,1.0265395245821731,1.2094229788093682,0.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,15,2,,,,,,,,,,,,,,,,,,,,,,,,,
Trial52,15,3,0.0,0.0,23.12166936765593,2.232800401066489,2.344271191034506,0.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,15,4,0.0,0.0,4.919284307489526,-0.3000486633381527,0.3664466204120608,0.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,16,1,2.0,0.0,1.8076355605119168,0.0127503513016448,0.028342832003214,0.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,16,2,,,,,,,,,,,,,,,,,,,,,,,,,
Trial52,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
Trial52,16,4,0.0,0.0,8.081633872974933,0.7091467999522468,0.7100594299884051,0.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,17,1,2.0,0.0,-1.3626921164362025,-0.4676517971855268,-0.3161368587442493,0.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,17,2,2.0,0.0,6.009532998920773,0.2751518074893418,0.4849102526709191,0.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,17,3,0.0,0.0,12.529037963684816,1.392712433392141,1.193302975107232,0.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,17,4,0.0,0.0,-6.756061863671209,-1.2793513980554905,-0.902166610849474,0.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial52,18,1,,,,,,,,,,,,,,,,,,,,,,,,,
Trial52,18,2,,,,,,,,,,,,,,,,,,,,,,,,,
Trial52,18,3,,,,,,,,,,,,,,,,,,,,,,,,,
Trial52,18,4,0.0,0.0,-3.227464104721624,-0.5187582100038989,-0.518758210003899,0.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
