TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial68,3,7,1.0,1.0,-2.5300148164694267,0.3127619936224645,-0.0788467223193292,1.0,0.0,2.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial68,3,8,1.0,1.0,6.244044420405362,1.2162849234974085,0.7565871429276596,1.0,0.0,2.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial68,3,9,,,,,,,,,,,,,,,,,,,,,,,,,
Trial68,3,10,1.0,1.0,-9.85313426484049,-0.4413497836820411,-0.7761274017916031,1.0,0.0,2.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial68,4,1,2.0,0.0,-5.933011406046068,-0.7693162129255916,-0.4028676250166954,0.0,0.0,1.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial68,4,2,2.0,0.0,17.093184489928184,1.595534768527124,1.7896026239259195,0.0,0.0,1.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial68,4,3,2.0,0.0,-6.028124801019024,-0.7790851509177729,-0.4119239749972233,0.0,0.0,1.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial68,4,4,2.0,0.0,17.6551773972383,1.6532523379734636,1.8431135353661203,0.0,0.0,1.0,4.0,8.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial68,4,5,0.0,0.0,3.1292973313245938,0.1614061800086465,0.4600123045721788,0.0,0.0,1.0,4.0,8.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial68,4,6,0.0,0.0,1.1805518028807562,-0.0387349412301864,0.2744598749318119,0.0,0.0,1.0,4.0,8.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial68,4,7,0.0,0.0,5.364127579215285,0.3909295393530409,0.6728046760117894,1.0,0.0,2.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial68,4,8,1.0,1.0,9.930937595352113,0.8599533380985241,1.1076396412916458,1.0,0.0,2.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial68,4,9,1.0,1.0,5.623883585151359,0.4176080463709981,0.6975376939002793,1.0,0.0,2.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial68,4,10,1.0,1.0,-9.516048455734971,-1.1373026194211442,-0.7440313225632573,1.0,0.0,2.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial68,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
Trial68,5,2,2.0,0.0,-3.410324642198656,-0.1626666077872814,-0.1626666077872814,0.0,0.0,1.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial68,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
Trial68,5,4,,,,,,,,,,,,,,,,,,,,,,,,,
Trial68,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
Trial68,5,6,,,,,,,,,,,,,,,,,,,,,,,,,
Trial68,5,7,,,,,,,,,,,,,,,,,,,,,,,,,
Trial68,5,8,,,,,,,,,,,,,,,,,,,,,,,,,
Trial68,5,9,,,,,,,,,,,,,,,,,,,,,,,,,
Trial68,5,10,,,,,,,,,,,,,,,,,,,,,,,,,
