TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial70,22,11,1.0,1.0,-27.140968512110337,-0.656974598191253,-1.908276515750807,1.0,0.0,2.0,8.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial70,22,12,1.0,1.0,-29.45820069894372,-0.7051380470997892,-2.080934701871461,1.0,0.0,2.0,8.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial70,23,1,0.0,0.0,12.297342886547762,2.451735768419317,1.0302927603212426,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial70,23,2,0.0,0.0,10.686176278401987,1.4400034625911746,0.9102438909497338,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial70,23,3,0.0,0.0,-9.040143581625149,-0.9685928675657663,-0.5595745524590271,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial70,23,4,0.0,0.0,-11.32197151850815,-1.465396834201138,-0.7295947493388409,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial70,23,5,0.0,0.0,-0.322839600472538,-1.218749270855006,0.0899563412512759,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial70,23,6,2.0,0.0,7.328136880686732,0.8492003898877655,0.6600346134221647,0.0,0.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial70,23,7,2.0,0.0,-11.543246415698071,-2.13988988444278,-0.7460820580340717,1.0,0.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial70,23,8,1.0,1.0,12.877336531413878,0.2380820829451523,1.073508391129883,1.0,0.0,2.0,7.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial70,23,9,1.0,1.0,13.416383390838025,0.472270946258249,1.11367305546997,1.0,0.0,2.0,7.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial70,23,10,1.0,1.0,2.5300016059708312,0.1080609235611717,0.3025230364635878,1.0,0.0,2.0,7.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial70,23,11,1.0,1.0,-26.751360844095537,-0.5893810442217792,-1.879246643975178,1.0,0.0,2.0,8.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial70,23,12,1.0,1.0,-31.755822029871773,-1.1037509887737569,-2.2521316728285563,1.0,0.0,2.0,8.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial70,24,1,0.0,0.0,-11.32699313076777,-2.348514436580862,-0.7299689123032058,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial70,24,2,0.0,0.0,-2.008296169686838,-1.1393978770546802,-0.0356279121002878,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial70,24,3,0.0,0.0,2.433823242271336,1.122691862480184,0.2953567361183901,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial70,24,4,0.0,0.0,-2.965783922378835,0.0576347879973441,-0.1069708269587498,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial70,24,5,0.0,0.0,14.738280702519296,1.5263440924924878,1.2121683177788172,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial70,24,6,0.0,0.0,2.433897646882744,-0.0428422780427508,0.2953622800450271,0.0,0.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial70,24,7,2.0,0.0,10.20054482102147,1.823211147882364,0.8740592362436239,0.0,0.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial70,24,8,1.0,1.0,13.290307627802022,0.3133525459127588,1.1042790842126828,1.0,0.0,2.0,7.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial70,24,9,1.0,1.0,9.317581854943278,-0.2747893182943188,0.8082692023398116,1.0,0.0,2.0,7.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial70,24,10,1.0,1.0,4.2947055480529714,0.4297012499393395,0.4340120531495876,1.0,0.0,2.0,7.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial70,24,11,1.0,1.0,-23.16121556296153,0.0334674140999719,-1.611743035285319,1.0,0.0,2.0,8.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial70,24,12,1.0,1.0,-27.495070513769136,-0.3645627866227244,-1.9346608416959987,1.0,0.0,2.0,8.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial70,25,1,,,,,,,,,,,,,,,,,,,,,,,,,
Trial70,25,2,,,,,,,,,,,,,,,,,,,,,,,,,
Trial70,25,3,,,,,,,,,,,,,,,,,,,,,,,,,
Trial70,25,4,,,,,,,,,,,,,,,,,,,,,,,,,
Trial70,25,5,,,,,,,,,,,,,,,,,,,,,,,,,
Trial70,25,6,,,,,,,,,,,,,,,,,,,,,,,,,
Trial70,25,7,,,,,,,,,,,,,,,,,,,,,,,,,
Trial70,25,8,,,,,,,,,,,,,,,,,,,,,,,,,
Trial70,25,9,,,,,,,,,,,,,,,,,,,,,,,,,
Trial70,25,10,,,,,,,,,,,,,,,,,,,,,,,,,
Trial70,25,11,1.0,1.0,-22.65749174019618,0.1208539538073283,-1.5742103089411026,1.0,0.0,2.0,8.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial70,25,12,1.0,1.0,-19.748597020151887,0.9793619138589964,-1.3574670370184307,1.0,0.0,2.0,8.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
