TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial97,29,3,2.0,0.0,-9.70665013108768,-0.6299347313466344,-0.525356999801445,0.0,0.0,1.0,3.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial97,29,4,2.0,0.0,-10.567365508631706,0.0714406749939856,-0.6649091539598289,0.0,0.0,1.0,3.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial97,29,5,,,,,,,,,,,,,,,,,,,,,,,,,
Trial97,29,6,2.0,0.0,-12.276206393763108,-0.1610822982579341,-0.9419722027396312,0.0,0.0,2.0,7.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial97,30,3,1.0,1.0,-3.840912659778133,-0.020524342257913,0.42568479776064,1.0,0.0,1.0,3.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,30,4,2.0,0.0,-11.604886704896725,-2.411108777655802,-0.8331277331804153,0.0,0.0,1.0,3.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial97,30,5,2.0,0.0,-1.361308640800946,0.256291910763571,0.8277155867253149,0.0,0.0,2.0,7.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial97,30,6,2.0,0.0,-12.059916912396233,-0.160833219353722,-0.906904090987436,0.0,0.0,2.0,7.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial97,31,3,1.0,1.0,2.431786815889306,0.5338545073144062,1.442709411304019,1.0,0.0,1.0,3.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,31,4,1.0,1.0,4.700190478981281,3.0547390397583074,1.8104972142691889,1.0,0.0,1.0,3.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,31,5,2.0,0.0,-1.287617457056867,-0.6337856764949111,0.8396635124883137,0.0,0.0,2.0,7.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial97,31,6,2.0,0.0,-11.196934324210842,-0.1675437160582376,-0.7669843424567565,0.0,0.0,2.0,7.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial97,32,3,1.0,1.0,5.61856555834325,2.1514981042608365,1.9593980286313488,1.0,0.0,1.0,3.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,32,4,1.0,1.0,-0.514423017716897,-1.758972087506847,0.9650254525771064,1.0,0.0,1.0,3.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,32,5,1.0,1.0,3.979146388052606,0.4198637826028616,1.6935906749444358,1.0,0.0,2.0,8.0,9.0,8.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,32,6,2.0,0.0,-9.553757241432509,-0.0015728817706088,-0.5005676993386585,0.0,0.0,2.0,8.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial97,33,3,1.0,1.0,-5.941274712552926,-1.844517489591056,0.0851424342517983,1.0,0.0,1.0,3.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,33,4,1.0,1.0,7.865365178878478,2.6518572199635897,2.323683058489425,1.0,0.0,1.0,3.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,33,5,1.0,1.0,7.153840177530539,1.2287312995124973,2.208319897488421,1.0,0.0,2.0,8.0,9.0,8.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,33,6,,,,,,,,,,,,,,,,,,,,,,,,,
Trial97,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
Trial97,34,4,,,,,,,,,,,,,,,,,,,,,,,,,
Trial97,34,5,,,,,,,,,,,,,,,,,,,,,,,,,
Trial97,34,6,0.0,0.0,-7.015328278735894,0.2936479112671022,-0.0889993235845903,0.0,0.0,2.0,8.0,10.0,8.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,35,3,,,,,,,,,,,,,,,,,,,,,,,,,
Trial97,35,4,,,,,,,,,,,,,,,,,,,,,,,,,
Trial97,35,5,,,,,,,,,,,,,,,,,,,,,,,,,
Trial97,35,6,0.0,0.0,-7.792670727660996,-0.0748679708970476,-0.2150338015275647,0.0,0.0,2.0,8.0,10.0,8.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,36,3,1.0,1.0,-5.975292722239092,-0.8487702964020725,0.0796269216262063,1.0,0.0,1.0,3.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,36,4,,,,,,,,,,,,,,,,,,,,,,,,,
Trial97,36,5,0.0,0.0,0.6129773745956308,0.1571120086484942,1.147816602184716,0.0,0.0,2.0,8.0,9.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,36,6,,,,,,,,,,,,,,,,,,,,,,,,,
Trial97,37,3,1.0,1.0,-0.6242230202084069,1.9782027750923927,0.9472230207000224,1.0,0.0,1.0,3.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,37,4,0.0,0.0,-15.034856969485327,-1.3346741833095592,-1.389246226715821,0.0,0.0,1.0,3.0,6.0,6.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,37,5,0.0,0.0,-0.972668222881396,-0.2519489832827435,0.8907278308755754,0.0,0.0,2.0,8.0,9.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,37,6,,,,,,,,,,,,,,,,,,,,,,,,,
Trial97,38,3,0.0,0.0,-9.34394347425314,-1.1182634617291811,-0.4665495280059772,0.0,0.0,1.0,4.0,4.0,4.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,38,4,0.0,0.0,-13.38081086390094,0.1753607589806262,-1.1210673337463153,0.0,0.0,1.0,4.0,4.0,4.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,38,5,,,,,,,,,,,,,,,,,,,,,,,,,
Trial97,38,6,0.0,0.0,-9.69151140646005,-0.3772799836091303,-0.5229024815157084,0.0,0.0,2.0,8.0,10.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,39,3,0.0,0.0,-10.068257416883894,-0.1621360648386635,-0.5839862249887766,0.0,0.0,1.0,4.0,4.0,4.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,39,4,0.0,0.0,-13.696189813608283,-0.1996794381036993,-1.172201324094498,0.0,0.0,1.0,4.0,4.0,4.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,39,5,0.0,0.0,0.7900644764090806,0.1858048689950271,1.1765286331028204,0.0,0.0,2.0,8.0,9.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,39,6,0.0,0.0,-8.506777014566508,0.3408479130790828,-0.3308154794616408,0.0,0.0,2.0,8.0,10.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,40,3,0.0,0.0,-9.942733880276032,-0.1921744807183114,-0.5636344566943734,0.0,0.0,1.0,4.0,4.0,4.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,40,4,0.0,0.0,-13.236394807700307,-0.3379497743614163,-1.097652425329827,0.0,0.0,1.0,4.0,4.0,4.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,40,5,0.0,0.0,1.463881633782757,0.6002521013555455,1.285778029911193,0.0,0.0,2.0,8.0,9.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial97,40,6,0.0,0.0,-10.04250123271392,-0.4783396449067963,-0.5798102440808067,0.0,0.0,2.0,8.0,10.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
