TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial74,20,6,2.0,0.0,-2.602629952294656,-0.5219130089659848,-0.5219130089659848,1.0,0.0,2.0,3.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial74,20,7,0.0,0.0,5.6613580052264085,0.737061301491635,0.7370613014916351,0.0,0.0,2.0,4.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial74,20,8,0.0,0.0,-4.928098128004437,-0.8761856323113338,-0.8761856323113338,0.0,0.0,2.0,4.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial74,20,9,,,,,,,,,,,,,,,,,,,,,,,,,
Trial74,20,10,0.0,0.0,9.485485118676465,1.3196465884627286,1.3196465884627289,0.0,0.0,2.0,4.0,8.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial74,20,11,0.0,0.0,5.240090530089911,0.6728834576038655,0.6728834576038656,0.0,0.0,2.0,4.0,8.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial74,20,12,,,,,,,,,,,,,,,,,,,,,,,,,
Trial74,21,1,2.0,0.0,-8.968348867600405,-1.4916961963519588,-1.491696196351959,1.0,0.0,2.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial74,21,2,2.0,0.0,8.263581197987378,1.13349606962092,1.1334960696209202,0.0,0.0,2.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial74,21,3,2.0,0.0,0.697334586278717,-0.0191810833096882,-0.0191810833096882,0.0,0.0,2.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial74,21,4,,,,,,,,,,,,,,,,,,,,,,,,,
Trial74,21,5,2.0,0.0,7.576028182567658,1.0287510496692267,1.0287510496692267,0.0,0.0,2.0,3.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial74,21,6,2.0,0.0,-2.17139053464533,-0.4562159930376044,-0.4562159930376044,0.0,0.0,2.0,3.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial74,21,7,0.0,0.0,7.657103529035574,1.041102444533211,1.041102444533211,0.0,0.0,2.0,4.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial74,21,8,,,,,,,,,,,,,,,,,,,,,,,,,
Trial74,21,9,0.0,0.0,0.3814545293195523,-0.0673037184032624,-0.0673037184032624,0.0,0.0,2.0,4.0,7.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial74,21,10,0.0,0.0,6.717312858481471,0.8979303685915287,0.8979303685915289,0.0,0.0,2.0,4.0,8.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial74,21,11,0.0,0.0,-5.321898145507797,-0.9361789561209696,-0.9361789561209696,0.0,0.0,2.0,4.0,8.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial74,21,12,0.0,0.0,0.5637055537117898,-0.0395387508181403,-0.0395387508181403,0.0,0.0,2.0,4.0,8.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial74,22,1,2.0,0.0,-0.8462434931561176,-0.25433693762399,-0.25433693762399,0.0,0.0,2.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial74,22,2,2.0,0.0,-4.609354434072004,-0.8276267374600792,-0.8276267374600793,0.0,0.0,2.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial74,22,3,,,,,,,,,,,,,,,,,,,,,,,,,
Trial74,22,4,,,,,,,,,,,,,,,,,,,,,,,,,
Trial74,22,5,,,,,,,,,,,,,,,,,,,,,,,,,
Trial74,22,6,,,,,,,,,,,,,,,,,,,,,,,,,
Trial74,22,7,,,,,,,,,,,,,,,,,,,,,,,,,
Trial74,22,8,,,,,,,,,,,,,,,,,,,,,,,,,
Trial74,22,9,,,,,,,,,,,,,,,,,,,,,,,,,
Trial74,22,10,,,,,,,,,,,,,,,,,,,,,,,,,
Trial74,22,11,,,,,,,,,,,,,,,,,,,,,,,,,
Trial74,22,12,,,,,,,,,,,,,,,,,,,,,,,,,
