TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial8,9,3,0.0,0.0,-8.211835270392239,0.5469902915340312,-0.376574867816996,0.0,0.0,1.0,4.0,6.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,9,4,0.0,0.0,-4.659848222411801,0.6635292352782792,0.0930738781102677,0.0,0.0,1.0,4.0,6.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,10,1,2.0,0.0,-8.524162616646024,-0.9132384023490148,-0.4178712308119796,0.0,0.0,1.0,4.0,6.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,10,2,0.0,0.0,-13.73136024584839,-1.5400698830214978,-1.1063742583612457,0.0,0.0,1.0,4.0,6.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,10,3,0.0,0.0,-12.77520282929998,-0.3059353951687485,-0.9799497738332588,0.0,0.0,1.0,4.0,6.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,10,4,,,,,,,,,,,,,,,,,,,,,,,,,
Trial8,11,1,1.0,1.0,8.54544634328768,1.774055301818708,1.8390965827558472,1.0,0.0,2.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial8,11,2,1.0,1.0,2.654182589894705,0.939656954376144,1.0601453657797335,1.0,0.0,2.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial8,11,3,1.0,1.0,-5.281776043768918,-0.1062204741072228,0.0108417028764874,1.0,0.0,2.0,8.0,9.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,11,4,1.0,1.0,-2.692151903046192,0.4835153101420191,0.3532454655267206,1.0,0.0,2.0,8.0,9.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,12,1,1.0,1.0,2.44617579764191,0.0343976384234119,1.0326424138245958,1.0,0.0,2.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial8,12,2,1.0,1.0,2.409107637401989,1.352704585093668,1.0277412093057314,1.0,0.0,2.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial8,12,3,1.0,1.0,-9.836421301379724,-0.7125804586806944,-0.5913799281389461,1.0,0.0,2.0,8.0,9.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,12,4,1.0,1.0,-9.612830339227516,-0.6620778054762136,-0.5618164152215327,1.0,0.0,2.0,8.0,9.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,13,1,1.0,1.0,-2.6769060764273567,-1.0558233710864124,0.3552612902624081,1.0,0.0,2.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial8,13,2,1.0,1.0,-2.6531472388564303,0.4394130713985317,0.3584027173338326,1.0,0.0,2.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial8,13,3,1.0,1.0,-6.67876680221894,1.2670205450840102,-0.1738703889514,1.0,0.0,2.0,8.0,9.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,13,4,1.0,1.0,-15.357244088825537,-1.6348672007639742,-1.321350917218089,1.0,0.0,2.0,8.0,9.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,14,1,1.0,1.0,2.2828547948169744,0.4578640806073841,1.0110478800821583,1.0,0.0,2.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial8,14,2,1.0,1.0,-3.202294184073652,0.3050089911162248,0.285793732372107,1.0,0.0,2.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial8,14,3,1.0,1.0,-12.110482214893556,-0.4204244570371608,-0.8920594750424797,1.0,0.0,2.0,8.0,9.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,14,4,1.0,1.0,-11.267120264644191,-0.2353834559696612,-0.7805489664322113,1.0,0.0,2.0,8.0,9.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,15,1,,,,,,,,,,,,,,,,,,,,,,,,,
Trial8,15,2,1.0,1.0,-4.460639393376617,0.1001691380693608,0.1194135509385252,1.0,0.0,2.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial8,15,3,1.0,1.0,-15.59308641916942,-1.4764457372448043,-1.352534323347215,1.0,0.0,2.0,8.0,10.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,15,4,1.0,1.0,-10.18370209216239,0.0084258293371305,-0.6372978849536933,1.0,0.0,2.0,8.0,10.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,16,1,,,,,,,,,,,,,,,,,,,,,,,,,
Trial8,16,2,1.0,1.0,-3.573635604543704,-1.0746302999548432,0.2366944451059082,1.0,0.0,2.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial8,16,3,1.0,1.0,-2.5771224237508465,1.40580636538596,0.3684548257991465,1.0,0.0,2.0,8.0,10.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,16,4,1.0,1.0,-4.80326043542253,0.1078470647847851,0.0741117126853015,1.0,0.0,2.0,8.0,10.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,17,1,1.0,1.0,13.386208012830314,2.192711133675066,2.479148929997961,1.0,0.0,2.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial8,17,2,,,,,,,,,,,,,,,,,,,,,,,,,
Trial8,17,3,1.0,1.0,-8.677525126365897,-1.768668357619981,-0.438149038526157,1.0,0.0,2.0,8.0,10.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial8,17,4,1.0,1.0,1.0529709994101937,1.2624203804675962,0.8484309070057862,1.0,0.0,2.0,8.0,10.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
