TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial36,5,12,0.0,0.0,14.000724155954009,0.8322226257977693,0.8322226257977693,0.0,0.0,1.0,4.0,7.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,6,9,1.0,1.0,9.013901984026369,0.5007386622567457,0.5007386622567457,1.0,0.0,1.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial36,6,10,,,,,,,,,,,,,,,,,,,,,,,,,
Trial36,6,11,0.0,0.0,-3.797513050334089,-0.350861512713457,-0.3508615127134571,0.0,0.0,1.0,4.0,7.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,6,12,0.0,0.0,-1.3543231204812718,-0.1884578308275895,-0.1884578308275895,0.0,0.0,1.0,4.0,7.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,7,9,1.0,1.0,-15.760287696261228,-1.146050877375954,-1.1460508773759543,1.0,0.0,1.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial36,7,10,1.0,1.0,25.78226078110945,1.6153647396463258,1.6153647396463258,1.0,0.0,1.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial36,7,11,0.0,0.0,1.2260052461849689,-0.0169382849663355,-0.0169382849663355,0.0,0.0,1.0,4.0,8.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,7,12,,,,,,,,,,,,,,,,,,,,,,,,,
Trial36,8,9,,,,,,,,,,,,,,,,,,,,,,,,,
Trial36,8,10,1.0,1.0,-2.7287095641097534,-0.2798160244956255,-0.2798160244956255,1.0,0.0,1.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial36,8,11,0.0,0.0,1.603581950451733,0.0081599876722341,0.0081599876722341,0.0,0.0,1.0,4.0,8.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,8,12,0.0,0.0,-5.457981827119241,-0.4612361666490505,-0.4612361666490505,0.0,0.0,1.0,4.0,8.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,9,9,1.0,1.0,17.307444390563305,1.0520268802706916,1.0520268802706916,1.0,0.0,1.0,3.0,5.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,9,10,1.0,1.0,-29.663028969428247,-2.0701936726129,-2.0701936726129,1.0,0.0,1.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial36,9,11,0.0,0.0,-23.373081069179094,-1.6520883565303783,-1.6520883565303783,0.0,0.0,1.0,4.0,8.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial36,9,12,,,,,,,,,,,,,,,,,,,,,,,,,
Trial36,10,9,1.0,1.0,15.506111256945722,0.9322886930638842,0.9322886930638844,1.0,0.0,1.0,3.0,5.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,10,10,1.0,1.0,-31.047762995950286,-2.162239690645304,-2.162239690645304,1.0,0.0,1.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial36,10,11,0.0,0.0,14.275501072710323,0.8504875926074354,0.8504875926074354,0.0,0.0,1.0,4.0,8.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,10,12,0.0,0.0,22.648300983283725,1.4070442141602668,1.4070442141602668,0.0,0.0,1.0,4.0,8.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,11,9,1.0,1.0,20.91900586133088,1.292094536511042,1.292094536511042,1.0,0.0,2.0,9.0,11.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,11,10,,,,,,,,,,,,,,,,,,,,,,,,,
Trial36,11,11,,,,,,,,,,,,,,,,,,,,,,,,,
Trial36,11,12,0.0,0.0,-7.696132012042225,-0.6100104498939578,-0.6100104498939577,0.0,0.0,2.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,12,9,2.0,0.0,5.966491780292206,0.2981712600029209,0.2981712600029209,0.0,0.0,2.0,9.0,11.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,12,10,2.0,0.0,11.62409562823273,0.67424341236831,0.6742434123683099,0.0,0.0,2.0,9.0,11.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,12,11,2.0,0.0,13.001007916889003,0.7657695039665781,0.7657695039665781,0.0,0.0,2.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,12,12,2.0,0.0,15.62961445798684,0.9404981958654026,0.9404981958654028,0.0,0.0,2.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,13,9,2.0,0.0,6.559629461085889,0.3375982984206592,0.3375982984206592,0.0,0.0,2.0,9.0,11.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,13,10,2.0,0.0,17.0584623874309,1.03547655254629,1.03547655254629,0.0,0.0,2.0,9.0,11.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,13,11,2.0,0.0,8.530110435690586,0.4685800782044085,0.4685800782044085,0.0,0.0,2.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,13,12,2.0,0.0,13.16036714055712,0.7763624277298707,0.7763624277298707,0.0,0.0,2.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,14,9,2.0,0.0,-8.244301098155086,-0.6464483366063112,-0.6464483366063112,0.0,0.0,2.0,9.0,11.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,14,10,2.0,0.0,-5.442417416397221,-0.4602015693888235,-0.4602015693888235,0.0,0.0,2.0,9.0,11.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,14,11,,,,,,,,,,,,,,,,,,,,,,,,,
Trial36,14,12,,,,,,,,,,,,,,,,,,,,,,,,,
Trial36,15,9,2.0,0.0,9.838544099111308,0.5555542597228057,0.5555542597228057,0.0,0.0,2.0,9.0,12.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,15,10,2.0,0.0,8.749956207891056,0.4831936628529621,0.4831936628529621,0.0,0.0,2.0,9.0,12.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,15,11,,,,,,,,,,,,,,,,,,,,,,,,,
Trial36,15,12,,,,,,,,,,,,,,,,,,,,,,,,,
Trial36,16,9,2.0,0.0,14.057874293697685,0.8360215088385228,0.8360215088385228,0.0,0.0,2.0,9.0,12.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,16,10,2.0,0.0,0.6890591918657201,-0.0526301544890574,-0.0526301544890574,0.0,0.0,2.0,9.0,12.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,16,11,2.0,0.0,-0.8518400637457741,-0.1550567851282786,-0.1550567851282786,0.0,0.0,2.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,16,12,,,,,,,,,,,,,,,,,,,,,,,,,
Trial36,17,9,2.0,0.0,-17.8552168331546,-1.2853049734101347,-1.2853049734101345,0.0,0.0,2.0,9.0,12.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,17,10,2.0,0.0,-7.319943102363299,-0.5850044267150033,-0.5850044267150032,0.0,0.0,2.0,9.0,12.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,17,11,2.0,0.0,-12.436918933358236,-0.9251399621969444,-0.9251399621969444,0.0,0.0,2.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,17,12,,,,,,,,,,,,,,,,,,,,,,,,,
Trial36,18,9,2.0,0.0,-11.162357245692233,-0.840417318108405,-0.840417318108405,0.0,0.0,2.0,9.0,12.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,18,10,2.0,0.0,-20.70324510776977,-1.4746190632649594,-1.4746190632649594,0.0,0.0,2.0,9.0,12.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,18,11,2.0,0.0,-20.000831539882345,-1.4279282398305406,-1.4279282398305406,0.0,0.0,2.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,18,12,,,,,,,,,,,,,,,,,,,,,,,,,
Trial36,19,9,2.0,0.0,14.40803097279935,0.8592971180034904,0.8592971180034904,0.0,0.0,2.0,9.0,12.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,19,10,2.0,0.0,13.082910841394794,0.7712137538525301,0.7712137538525302,0.0,0.0,2.0,9.0,12.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,19,11,2.0,0.0,9.613371754151656,0.5405866072151166,0.5405866072151166,0.0,0.0,2.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial36,19,12,,,,,,,,,,,,,,,,,,,,,,,,,
