TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial24,4,2,2.0,0.0,-4.029094852970264,-0.4723672060457866,-0.2952584675873699,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial24,4,3,2.0,0.0,-4.783603897907514,1.1449322423873003,-0.3494813242631379,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial24,4,4,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,4,5,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,4,6,0.0,0.0,-1.820069280541592,1.4748698218094098,-0.136506656975387,0.0,0.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial24,4,7,0.0,0.0,-6.18076304883251,0.5087790869652143,-0.4498882854548946,0.0,0.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial24,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,5,2,2.0,0.0,-7.793810475828821,0.2954186980917024,-0.5658100759650554,0.0,0.0,2.0,7.0,9.0,7.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,5,3,2.0,0.0,-23.874507313734124,-2.532883570089702,-1.7214507216788946,0.0,0.0,2.0,7.0,9.0,7.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,5,4,1.0,1.0,21.77698983789574,0.8745396832024818,1.5592980031994486,1.0,0.0,2.0,7.0,9.0,7.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,5,5,1.0,1.0,5.639458587210761,1.2574473803754191,0.3995729475781573,1.0,0.0,2.0,8.0,8.0,8.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,5,6,1.0,1.0,-28.02062140117174,-2.2205626131174774,-2.01941156314662,1.0,0.0,2.0,8.0,8.0,8.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,5,7,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,6,2,2.0,0.0,-8.58152133333189,-0.8089127589542947,-0.622418983724256,0.0,0.0,2.0,7.0,9.0,7.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,6,3,2.0,0.0,-12.368721602796878,0.7549795711164033,-0.8945864531423444,0.0,0.0,2.0,7.0,9.0,7.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,6,4,1.0,1.0,22.10745176694221,-0.0863735131712373,1.5830466778319372,1.0,0.0,2.0,7.0,9.0,7.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,6,5,1.0,1.0,-3.526961810222884,-0.8790997766792971,-0.2591726337703308,1.0,0.0,2.0,8.0,8.0,8.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,6,6,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,6,7,1.0,1.0,-23.81910628158021,-1.0225563894900382,-1.7174693217920038,1.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,7,2,2.0,0.0,-0.535207900554306,0.4958583168914127,-0.0441699846415593,0.0,0.0,2.0,7.0,10.0,7.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,7,3,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,7,4,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,7,5,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,7,6,1.0,1.0,-33.26669122342529,-1.1325930856807989,-2.3964208170340715,1.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,7,7,1.0,1.0,-18.86064120906933,-0.0102305374493095,-1.361128807701918,1.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,8,1,2.0,0.0,5.690659311527145,0.5367625848370228,0.4032524919851216,0.0,0.0,2.0,7.0,10.0,7.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,8,2,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,8,4,1.0,1.0,29.893246726344444,-0.1807589142634706,2.142573494671747,1.0,0.0,2.0,7.0,10.0,7.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,8,5,1.0,1.0,1.8675023015524728,0.3577552887172904,0.1285009883526433,1.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,8,6,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,8,7,1.0,1.0,-12.398495756772938,-0.1109580479048935,-0.8967261752497453,1.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,9,1,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,9,2,2.0,0.0,3.402867279805089,0.1791407961226345,0.2388401230779388,0.0,0.0,2.0,7.0,10.0,7.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,9,3,2.0,0.0,1.426847149832721,0.1119564546340353,0.0968332684022137,0.0,0.0,2.0,7.0,10.0,7.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,9,4,1.0,1.0,36.66982335895722,1.418285053543109,2.6295727506357105,1.0,0.0,2.0,7.0,10.0,7.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,9,5,1.0,1.0,1.8946472048953829,-0.319056260051171,0.1304517591397087,1.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial24,9,6,,,,,,,,,,,,,,,,,,,,,,,,,
Trial24,9,7,1.0,1.0,-5.130425193828814,0.6000682864160823,-0.3744056661872414,1.0,0.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
