TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial18,11,69,2.0,0.0,-16.712707172165196,-0.920396379702765,-0.920396379702765,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial18,11,70,2.0,0.0,-10.928049630048704,-0.5306810778815086,-0.5306810778815086,0.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial18,11,71,2.0,0.0,-15.495753228224924,-0.8384095775261011,-0.8384095775261011,0.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial18,11,72,1.0,1.0,-29.133527362905667,-1.7571933126688093,-1.7571933126688095,1.0,0.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial18,11,73,1.0,1.0,34.8094556611385,2.550677766497836,2.550677766497836,1.0,0.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial18,11,74,0.0,0.0,-4.631438893958742,-0.1064752306727152,-0.1064752306727152,0.0,0.0,2.0,6.0,8.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial18,11,75,0.0,0.0,6.648966200494755,0.6534913609610773,0.6534913609610773,0.0,0.0,2.0,6.0,8.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial18,11,76,0.0,0.0,13.691530888055974,1.127952502839573,1.1279525028395732,0.0,0.0,2.0,6.0,8.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial18,12,69,2.0,0.0,-0.5784133197452691,0.1665791504110017,0.1665791504110017,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial18,12,70,2.0,0.0,-8.843064997767211,-0.3902146095821653,-0.3902146095821653,0.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial18,12,71,2.0,0.0,-3.7201165801730873,-0.0450789858669289,-0.0450789858669289,0.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial18,12,72,1.0,1.0,57.581269183108624,4.0848263509419445,4.0848263509419445,1.0,0.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial18,12,73,1.0,1.0,1.6912892148765175,0.3194901571360369,0.3194901571360369,0.0,0.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial18,12,74,1.0,1.0,-7.952658935176223,-0.330227503189146,-0.330227503189146,0.0,0.0,2.0,6.0,8.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial18,12,75,0.0,0.0,-8.304693489810834,-0.3539442490314146,-0.3539442490314147,0.0,0.0,2.0,6.0,8.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial18,12,76,0.0,0.0,-7.890372458537147,-0.3260312317822308,-0.3260312317822308,0.0,0.0,2.0,6.0,8.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
