TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial53,8,79,1,1,-5.57436387612084,-0.6155275946858701,-0.2947225252577747,1,0,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial53,8,80,1,1,3.8605914101176673,0.3328087887462711,0.391159699676323,1,0,1,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial53,8,81,1,1,27.33746244111685,2.948433553092014,2.0978311198068385,1,0,1,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial53,8,82,2,0,-3.9228269536114433,-0.5096907750988737,-0.1746626219931815,0,0,1,4,4,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2
Trial53,8,83,2,0,13.104636729844035,0.5004195274527539,1.0631635596769455,0,0,1,4,4,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2
Trial53,8,84,2,0,-1.6428839839458729,-0.527519823182823,-0.0089201982810163,0,0,1,4,4,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2
Trial53,9,77,1,1,12.441812952617632,1.100373074402029,1.014979012610108,1,0,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial53,9,78,1,1,-15.092464819449953,-1.9489190548334945,-0.9866490955595808,1,0,1,3,5,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2
Trial53,9,79,1,1,-2.262898033083607,0.3288159513987917,-0.0539926551831971,1,0,1,3,5,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2
Trial53,9,80,1,1,8.846711207957691,1.4304358055582092,0.753629985647747,1,0,1,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial53,9,81,0,0,-11.79859736936952,-1.0819696257361182,-0.7471985558633976,0,0,1,3,6,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2
Trial53,9,82,2,0,-1.8756749167040787,0.1071396601843532,-0.0258431362346881,0,0,1,4,4,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2
Trial53,9,83,2,0,10.257769203466063,0.2504937406394982,0.8562080655759007,0,0,1,4,4,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2
Trial53,9,84,2,0,-4.994602915253063,-0.7806872788222117,-0.2525763013800722,0,0,1,4,4,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2
Trial53,10,77,1,1,2.423801729158507,-0.5417212570254683,0.2867110326459672,1,0,2,7,7,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial53,10,78,1,1,15.68554016734652,1.2323307596319455,1.2507845645836897,1,0,2,7,7,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial53,10,79,1,1,-7.72959695933102,0.2519753714747705,-0.4513990560432335,1,0,2,7,7,7,7,1,1,1,2,2,2,2,2,2,2,2,2,2
Trial53,10,80,0,0,-17.9228490695878,-0.9304214165106236,-1.192406323655246,0,0,2,8,9,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial53,10,81,0,0,-13.581887748994808,-0.5810907695209602,-0.8768363905084618,0,0,2,8,9,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial53,10,82,0,0,-0.344107513441849,0.5146196465236781,0.085495479192374,0,0,2,8,10,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial53,10,83,2,0,20.125762361428475,1.3663933902960792,1.5735703526754157,0,0,2,8,10,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial53,10,84,2,0,13.35625492774462,1.1915095891760563,1.081455161934105,0,0,2,8,10,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial53,11,77,1,1,17.169324013602974,0.9999631543711096,1.358649513056316,1,0,2,7,7,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial53,11,78,1,1,7.222483589680986,-0.0444072928886134,0.6355553558455347,1,0,2,7,7,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial53,11,79,0,0,-31.00683961490346,-1.7789119277501255,-2.143558318972816,0,0,2,7,7,7,7,1,1,1,2,2,2,2,2,2,2,2,2,2
Trial53,11,80,0,0,-19.43202273064874,-0.3370900296046937,-1.3021170066481158,0,0,2,8,9,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial53,11,81,0,0,-14.309757097547957,0.0009676222705665,-0.9297494815726164,0,0,2,8,9,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial53,11,82,0,0,-19.812562971735563,-0.8811466032091883,-1.3297807082042092,0,0,2,8,10,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial53,11,83,0,0,-0.4048551909784463,0.0970256967270108,0.0810793742968741,0,0,2,8,10,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial53,11,84,2,0,-9.286485093252429,-0.7040810446065903,-0.5645783838589177,0,0,2,8,10,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial53,12,77,1,1,11.181012291793849,0.0611352300603823,0.9233240194268856,1,0,2,7,7,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial53,12,78,0,0,32.46621811472465,2.5992384223615885,2.4706704439834266,1,0,2,7,7,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial53,12,79,0,0,-24.002242616270795,-1.2835553242743665,-1.6343530892250602,0,0,2,7,7,7,7,1,1,1,2,2,2,2,2,2,2,2,2,2
Trial53,12,80,0,0,-19.030507286173385,-0.4373003315033534,-1.2729284945622306,0,0,2,8,9,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial53,12,81,0,0,-15.351556974889377,-0.1386674316033762,-1.0054840236164164,0,0,2,8,9,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial53,12,82,0,0,-18.98239810609581,-0.5517468238302912,-1.2694311561573006,0,0,2,8,10,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial53,12,83,0,0,-12.251513952275548,-0.7541180428347148,-0.7801237181104549,0,0,2,8,10,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial53,12,84,0,0,-8.113161281108427,-0.2075835858401724,-0.4792825957574858,0,0,2,8,10,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2
